commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
f10cc5622be29b643baf311f57cfa68d958f67a4,1485.42,58.51,6.010768112,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1478.09,57.69,5.986625375,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1479.56,57.90,5.989876984,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1447.52,56.62,5.873497515,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1458.44,57.35,5.899930313,54000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1443.55,56.55,5.841714026,55000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1446.81,56.75,5.860114809,55000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1440.17,56.62,5.834170456,55000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1438.30,56.06,5.857942503,55000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1449.72,56.92,5.877523603,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1446.55,56.70,5.877580195,56000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1472.21,57.66,5.974642841,55000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1444.38,56.49,5.861203859,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1470.09,57.39,5.969421392,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1449.41,56.78,5.879339429,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1448.00,56.66,5.877504352,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1450.36,56.75,5.878269396,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1450.90,56.92,5.868161837,56000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1447.52,56.73,5.853538244,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1471.98,57.54,5.963193300,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1457.33,56.85,5.897800851,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1448.97,56.65,5.865493498,55000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1448.17,56.52,5.862888149,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1435.62,55.99,5.820902696,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1433.91,55.75,5.820155498,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1444.91,56.43,5.858884996,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1458.47,56.99,5.912489815,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1458.24,57.00,5.901293923,55000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1472.22,57.84,5.951529694,55000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1448.50,56.52,5.866407377,55000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1440.48,56.44,5.829725124,55000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1462.92,57.07,5.927660741,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1442.30,56.31,5.841830951,54000,55000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1436.65,56.31,5.811767821,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1443.80,56.41,5.845025762,54000,54000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1447.93,56.53,5.860988344,55000,55000
